id,name,description,skills,name_spec,price,experience
111743376,Младший администратор Linux,"Postgres Professional — разработчик самой популярной российской СУБД Postgres Pro на базе свободно распространяемой PostgreSQL. А еще мы — один из крупнейших в мире контрибьюторов открытой СУБД: каждый год отправляем в сообщество PostgreSQL более 100 патчей. В Postgres Professional работают опытные эксперты в PostgreSQL — в нашей команде больше половины российских постгресистов, включая Major Contributors системы. Вместе мы решаем сложные задачи заказчиков, в том числе доработки в ядро PostgreSQL.Наша компания активно растет и сейчас мы ищем Младшего системного администратора Linux, который будет заниматься технической поддержкой ЦОДов и обслуживанием сетевой инфраструктуры.Чем предстоит заниматься:  выезжать в ЦОДЫ для монтажа/обслуживания сетевого и серверного оборудования; взаимодействовать с тех поддержкой ЦОДов и операторов; вести документацию; заниматься обслуживанием текущей сетевой инфраструктуры; настраивать и внедрять новое оборудование.  Мы ожидаем:  базовые навыки администрирования ОС Linux; базовые навыки работы с документацией/инвентаризацией в системе Netbox; опыт работы с системами мониторинга Zabbix и Nagios; умение настраивать mikrotik; понимание базовых принципов построения и работы ЛВС, сетевых сервисов и протоколов; понимание устройства сетевой модели OSI.  Будет плюсом:  навыки работы с Atlassian (Jira/Confluence); наличие профильных сертификатов (CCNA, MTCNA).  Условия:   работа в комфортном офисе в шаговой доступности от м. Академическая (Москва);   гибкое начало рабочего дня;   возможности для профессионального развития;   участие в профессиональных конференциях, продвижение в сообществе PostgreSQL;   медицинское страхование сотрудника (+1), компенсацию спортивных активностей и затрат на оборудование удаленного рабочего места, занятия английским языком, технику для работы, обеды в офисе и др.   ​​​​​​","Atlassian Confluence;Atlassian Jira;Анализ данных;Базовая работа с Linux;Ведение документооборота;Компьютерные сети, маршрутизация, протоколы;Проведение инвентаризаций;Сертификация в области информационных технологий;Сетевой мониторинг и логирование",DevOps-инженер,0,1-3
111745324,Инженер DevOps (веб-сервисы) / DevOps Engineer (web services),"Мы ищем инженера DevOps для развития и поддержки веб-сервисов компании.Обязанности:  Развитие и поддержка систем развертывания веб-сервисов компании; Выстраивание процесса CI/CD.  Требования:  Понимание цикла разработки ПО; Уверенные знания Linux; Знание Docker и GitLab CI; Базовые знания Python и Bash; Опыт работы с Kubernetes или знание систем оркестрации Ansible.  Желательно:  Опыт работы с микросервисной архитектурой.  Мы предлагаем:  Официальное трудоустройство; Работу в офисе, гибкое начало рабочего дня; Современный офис на Петроградской стороне; Конкурентоспособную заработную плату (обсуждается индивидуально, зависит от вашего опыта и квалификации); ДМС, включая стоматологию; Горячие обеды, фрукты, напитки; Зону отдыха, тренажеры, полезные для работы книги.  Кандидатам предстоит выполнить тестовое задание.</p>",CI/CD;DevOps;Docker;Gitlab;Kubernetes;Python;Базовая работа с Linux;Разработка архитектурных решений;Разработка программного обеспечения;Системы управления конфигурацией,DevOps-инженер,0,1-3
117129546,DevOps-инженер (Linux)/ DevOps Engineer,"Наш центр является одним из ведущих провайдеров аэронавигационной информации и сопутствующих сервисов в России. Наши клиенты, это крупнейшие пассажирские и грузовые авиакомпании! Наши сотрудники, это сильнейшие специалисты в сфере авиации и IT! Программное обеспечение, разработанное нашими специалистами, стало первым отечественным продуктом, который используется при осуществлении воздушных перевозок. Сотрудничаем с ключевыми авиаперевозчиками на Российском рынке, и всегда работаем над уровнем качества услуг и удовлетворенности клиентов. Не останавливаемся на достигнутом, ставим все новые амбициозные задачи и добиваемся реальных успехов. Коллегам из отдела разработки требуется для усиления команды DevOps-инженер c коммерческим опытом не менее 2-ух лет. Для нас важно быть проактивным и много общаться с командой. Если ты командный игрок и обладаешь такими навыками, как стрессоустойчивость и режим многозадачности, то откликайся на вакансию, будем вместе строить цифровое небо! Чем предстоит заниматься: - Поддержка инфраструктуры. Администрирование серверов и рабочих станций под управлением ОС Linux;- Работа со стеком: Kubernetes, Docker, Docker Compose, PostgreSql, MS SQL, Github, Ruby on rails;- Конфигурирование и сопровождение dev, stage и prod окружений. Организация и поддержка IaC;- Выстраивание процессов CI на Gitlab-CI;- Настройка мониторинга и логирования (Prometheus, Grafana);- Обеспечение безопасности и резервного копирования;- Участие в построении масштабируемости и безопасности инфраструктуры. Требования: • Отличные знания Linux, особенно Debian/Ubuntu. • Навыки написания скриптов на Bash, Python. • Умение настраивать и поддерживать CI/CD процессы (GitLab CI). • Опыт работы с системами контейнеризации и виртуализации. • Опыт работы с инструментами автоматизации инфраструктуры (Ansible и др.). • Понимание сетевого стека и протоколов. • Навыки конфигурирования nginx. • Грамотный технический язык. Будет преимуществом опыт работы с перечисленными технологиями: grafana, prometheus, wireguard, vnc, gitlab, Kubernetes. Что мы предлагаем:  Официальное оформление в аккредитованной IT-компании: льготы, отпуск, больничный и пр. согласно ТК РФ.  На выбор: работа в комфортном офисе компании/на удаленном доступе/гибрид.   График: ПН-ПТ, 8-часовой рабочий день, начало рабочего дня с 09.00.   Ежегодная компенсация расходов, связанных со здоровьем и спортом.   Корпоративный английский язык.   Посещение конференций и прочих профильных мероприятий.  Корпоративные мероприятия и индивидуальное внимание. ","CI/CD;DevOps;Docker;Git;Gitlab;Grafana;Kubernetes;Microsoft SQL Server;Nginx;PostgreSQL;Python;Ruby;Администрирование серверов и рабочих станций;Базовая работа с Linux;Виртуализация, облачная инфраструктура;Коммуникативная грамотность;Многозадачность;Проактивность;Работа в команде;Резервное копирование;Сетевой мониторинг и логирование;Системы управления конфигурацией;Стрессоустойчивость",DevOps-инженер,175000,1-3
110093030,DevOps/ инженер Linux,"Текущий технологический стек:  CentOS, Docker, k8s Ansible, Terraform GitLab CI, Jenkins Nginx, Apache PostgreSQL, MySQL Confluent (Kafka), RabbitMQ, Redis, Memcached ELK, Prometheus, Grafana, Zabbix  Хочется:  Унифицированные dev-стенды Единый подход к dev/test/preprod/prod-окружениям Автоматизация поднятия стендов Автоматизация сборок и тестирования, в т.ч. нагрузочного (совместно с разработчиками и тестировщиками) То, что ещё вы сможете предложить :)  Требования: - Отличное знание Linux-систем - Отличное знание сетевых протоколов - Желателен опыт с ELK, Prometheus+Grafana - Желателен опыт работы с контейнерными системами Docker и оркестрация - Опыт работы с CI/CD (GitLab CI/Jenkins) - Опыт обслуживания Redis кластера - Опыт обслуживания ElasticSearch кластера - Опыт работы с master-slave организацией БД (MySQL|Postgres) - Желателен опыт работы с очередями (RabbitMQ/Kaffka/…) - Умение тесно контактировать с разработчиками и тестировщиками - Знание принципов построения высоконагруженных систем - Понимание современных методологий (Scrum) Что мы предлагаем:  Конкурентоспособную заработную плату. Возможность работать в офисе или удаленно. Корпоративный ДМС после испытательного срока. Возможность оплаты обучающих мероприятий. ","CI/CD;Docker;ElasticSearch;Gitlab;Grafana;MySQL;PostgreSQL;RabbitMQ;Redis;Базовая работа с Linux;Компьютерные сети, маршрутизация, протоколы;Сетевой мониторинг и логирование",DevOps-инженер,0,1-3
110093029,DevOps/ инженер Linux,"Текущий технологический стек:  CentOS, Docker, k8s Ansible, Terraform GitLab CI, Jenkins Nginx, Apache PostgreSQL, MySQL Confluent (Kafka), RabbitMQ, Redis, Memcached ELK, Prometheus, Grafana, Zabbix  Хочется:  Унифицированные dev-стенды Единый подход к dev/test/preprod/prod-окружениям Автоматизация поднятия стендов Автоматизация сборок и тестирования, в т.ч. нагрузочного (совместно с разработчиками и тестировщиками) То, что ещё вы сможете предложить :)  Требования: - Отличное знание Linux-систем - Отличное знание сетевых протоколов - Желателен опыт с ELK, Prometheus+Grafana - Желателен опыт работы с контейнерными системами Docker и оркестрация - Опыт работы с CI/CD (GitLab CI/Jenkins) - Опыт обслуживания Redis кластера - Опыт обслуживания ElasticSearch кластера - Опыт работы с master-slave организацией БД (MySQL|Postgres) - Желателен опыт работы с очередями (RabbitMQ/Kaffka/…) - Умение тесно контактировать с разработчиками и тестировщиками - Знание принципов построения высоконагруженных систем - Понимание современных методологий (Scrum) Что мы предлагаем:  Конкурентоспособную заработную плату. Возможность работать в офисе или удаленно. Корпоративный ДМС после испытательного срока. Возможность оплаты обучающих мероприятий. ","CI/CD;Docker;ElasticSearch;Gitlab;Grafana;MySQL;PostgreSQL;RabbitMQ;Redis;Базовая работа с Linux;Компьютерные сети, маршрутизация, протоколы;Сетевой мониторинг и логирование",DevOps-инженер,0,1-3
107657381,Tech Lead C/C++ в команду Core Storage [МТС Web Services (MWS)],"МТС – это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее. MTС Web Services (MWS) — облачные сервисы для решения задач вашего бизнеса. Мы предоставляем сетевые сервисы; продукты длявычисления, хранения и обработки данных; PaaS-решения; инструментыкибербезопасности; профессиональные сервисы и ИИ-решения. Мы также инвестируем в создание публичнойоблачной платформы собственной разработки, которая станет доступна в 2025 году. MWS — через облако к новым высотам. Команда Storage занимается разработкой систем хранения данных. Например, мы работаем над платформой по предоставлению низкоуровневого интерфейса блочных устройств для виртуальных машин, а также строим SaaS сервис объектного хранилища (S3). Наша цель - обеспечить облачные сервисы CloudMTS инфраструктурой для работы с большим объемом данных. Мы взаимодействуем с другими инфраструктурными сервисами облака и сотрудничаем с командами, занимающимися эксплуатацией железа в датацентрах, участвуем в выборе необходимого оборудования. Команда отвечает за все компоненты системы - как за низкоуровневое перекладывание байтов по сети между виртуальными машинами и хостовой ОС или по сети, так и за гарантии сохранности и консистентности данных, интеграцию системы хранения в единый API облака. Команда умеет исследовать и отвечать на все вопросы, связанные с хранением и обработкой данных - какие решения уже существуют, область их применения и узкие места, когда и почему нужно писать что-то свое, какие технологии будут использоваться завтра и как начать их использовать. Мы ценим самостоятельность и умение доводить до конца сложные задачи, требующие не только hard skills, но и умения общаться с коллегами. Golang/C++/C используем для создания низкоуровневых и веб сервисов, а также используем Java/Kotlin для реализации единообразного публичного API облака. Для хранения данных - Ceph и PostgreSQL. Код и сборка - Git и GitLab CI, деплой будет в k8s и в виде infrastructure as code. В низкоуровневых компонентах активно используем SPDK. Чем предстоит заниматься:  Лидировать процесс разработки команды: декомпозировать и ставить задачи, контролировать сроки выполнения, распределять ресурсы; Участвовать в найме разработчиков: делиться экспертизой, менторить; Проектировать архитектуру и составлять план реализации; Самостоятельно решать технические задачи и писать код; Измерять производительность и заниматься поиском новых решений по низкоуровневому устройству хранилищ; Разрабатывать высоконагруженные сервисы для работы наших хранилищ.  Что мы ждём от кандидатов:  У вас есть опыт в разработке на С/С++/Go от 5 лет; Опыт в роли Tech Lead от 2 лет - организация работы команды в соответствии с современными тенденциями, код ревью, декомпозиция задач, работа с бэклогом и техническим долгом; Умеете растить и развивать команду; Проектировали, разрабатывали и эксплуатировали высоконагруженные распределённые сервисы; Интересуетесь облачными технологиям и технологиями хранения данных в частности и готовы их углубленно изучать; Будет плюсом опыт работы с большими облаками (AWS, Azure, GCP, Yandex Cloud) и Kubernetes.  Что мы предлагаем:  Собственную платформу MTS Ocean для получения ИТ-ресурсов, а это значит, что деплой, мониторинг, observability - не будут для вас проблемой, вы сможете сосредоточиться на фичах; Профессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытом; Участие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре Hello, conference! Полезные курсы и вебинары в корпоративном университете и электронные библиотеки; А еще: Медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. Также можно застраховать родственников с корпоративной скидкой; Доступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖ; Корпоративный и командный психолог в офисе и массажный кабинет; Единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; Скидки и предложения от партнеров на фитнес, занятия английским и прочее. ",,DevOps-инженер,0,6-
107657396,SRE-инженер ceph в команду Storage (МТС Web Services/MWS),"МТС – это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее. MTС Web Services (MWS) — облачные сервисы для решения задач вашего бизнеса. Мы предоставляем сетевые сервисы; продукты длявычисления, хранения и обработки данных; PaaS-решения; инструментыкибербезопасности; профессиональные сервисы и ИИ-решения. Мы также инвестируем в создание публичнойоблачной платформы собственной разработки, которая станет доступна в 2025 году. MWS — через облако к новым высотам. Команда Storage занимается разработкой систем хранения данных. Например, мы работаем над платформой по предоставлению низкоуровневого интерфейса блочных устройств для виртуальных машин, а также строим SaaS сервис объектного хранилища (S3). Наша цель - обеспечить облачные сервисы CloudMTS инфраструктурой для работы с большим объемом данных.   Мы взаимодействуем с другими инфраструктурными сервисами облака и сотрудничаем с командами, занимающимися эксплуатацией железа в датацентрах, участвуем в выборе необходимого оборудования. Команда отвечает за все компоненты системы - как за низкоуровневое перекладывание байтов по сети между виртуальными машинами и хостовой ОС или по сети, так и за гарантии сохранности и консистентности данных, интеграцию системы хранения в единый API облака.   Команда умеет исследовать и отвечать на все вопросы, связанные с хранением и обработкой данных - какие решения уже существуют, область их применения и узкие места, когда и почему нужно писать что-то свое, какие технологии будут использоваться завтра и как начать их использовать. Мы ценим самостоятельность и умение доводить до конца сложные задачи, требующие не только hard skills, но и умения общаться с коллегами. Golang/C++/C используем для создания низкоуровневых и веб сервисов, а также используем Java/Kotlin для реализации единообразного публичного API облака. Для хранения данных - Ceph и PostgreSQL.   Код и сборка - Git и GitLab CI, деплой будет в k8s и в виде infrastructure as code. В низкоуровневых компонентах активно используем SPDK.   Чем предстоит заниматься:  Эксплуатация в роли L3\L4 инженера, десятки кластеров ceph – S3/rdb/rados; Разработка и актуализация эксплуатационной документации; Работа с инцидентами изменениями, конфигурациями, проблемами/ведение кейсов; Взаимодействие с командой разработки в процессе развития сервисов платформы.  Что мы ждём от кандидатов:  Более 5 лет опыта SRE/DevOps; Обладаете опытом продуктовой эксплуатации ceph в качестве точки принятия решения; Есть общее понимание концепции k8s и жизни исполняемого кода внутри него; Умение писать скрипты на любом языке программирования; Имеете экспертный уровень владения linux; Понимание архитектуры облачных сервисов.  Что мы предлагаем:  Собственную платформу MTS Ocean для получения ИТ-ресурсов, а это значит, что деплой, мониторинг, observability - не будут для вас проблемой, вы сможете сосредоточиться на фичах; Профессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытом; Участие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре Hello, conference! Полезные курсы и вебинары в корпоративном университете и электронные библиотеки; А еще: Медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. Также можно застраховать родственников с корпоративной скидкой; Доступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖ; Корпоративный и командный психолог в офисе и массажный кабинет; Единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premium; Скидки и предложения от партнеров на фитнес, занятия английским и прочее. ",,DevOps-инженер,0,3-6
108007955,Ведущий инженер L3 в команду Platform Core [МТС Web Services (MWS)],"МТС — это мультисервисная цифровая экосистема. Мы создаем и развиваем сервисы в сфере мобильной связи, больших данных, искусственного интеллекта, облачного хранения, медиа и финансов – все они делают жизнь людей проще и интереснее. MTС Web Services (MWS) — облачные сервисы для решения задач вашего бизнеса. Мы предоставляем сетевые сервисы; продукты для вычисления, хранения и обработки данных; PaaS-решения; инструменты кибербезопасности; профессиональные сервисы и ИИ-решения. Мы также инвестируем в создание публичной облачной платформы собственной разработки, которая станет доступна в 2025 году. MWS — через облако к новым высотам. Команда Platform Core отвечает за эксплуатацию и поддержку Облачных платформ компании, в части инфраструктурных и внешних сервисов (DNS, Web-Хостинги, WAF, GSLB, LoadBalancers). Чем предстоит заниматься:  заниматься обеспечением бесперебойной работы внутренних и внешних сервисов (DNS, Web-Хостинги, WAF, GSLB, LoadBalancers); отвечать за мониторинг продуктивных систем и сервисов; оперативно реагировать на инциденты (24x7) при сбоях в рамках дежурства (1 неделя в месяц); консультировать и решать технические проблемы клиентов; решать сложные нетривиальные задачи, направленные на модернизацию сервисов и отказоустойчивости; работать с новыми решениями и технологиями, заниматься автоматизацией рутинных задач.  Что мы ждём от кандидатов:  опыт работы системным администратором Linux от 1 года; опыт администрирования высоконагруженных систем; навыки работы c Docker и системами виртуализации; понимание основы сетевого администрирования (базовая диагностика сети); опыт работы с DNS, Web серверами, Soft LoadBalancer, Ansible, Git; умение писать скрипты для автоматизации на Python/Bash; работа с системами мониторинга; будет плюсом: опыт работы с PostgreSQL, опыт обращения к RFC.  Условия:  возможность удаленной работы из любого региона; профессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытом; внутреннюю площадку TechTalks для обмена опытом, дискуссий, развития навыков самопрезентации; участие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре Hello, conference!; полезные курсы и вебинары в корпоративном университете и электронные библиотеки; медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. А еще можно застраховать родственников с корпоративной скидкой; доступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖ; корпоративный и командный психолог в офисе и массажный кабинет; единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music; скидки и предложения от партнеров на фитнес, занятия английским и прочее. ",,DevOps-инженер,0,1-3
116091566,Инженер технической поддержки (Linux)/DevOps инженер,"Мегаплан — одна из ведущих CRM / task-management / систем управления бизнесом в России. Мы предоставляем как облачные, так и коробочные (on-premise) версии продукта, которые клиенты устанавливают на свои сервера. Наша задача — сопровождать и консультировать таких клиентов. Иногда это — небольшие бизнесы, которым нужно просто настроить типовую конфигурацию. Иногда — крупные и государственные компании, которым нужен распределенный кластер на тысячи пользователей. В связи с ростом числа задач, в нашу команду нужен инженер с высокой степенью самоорганизации и опытом. Обязанности:  Установка и конфигурирование LEPP, а также некоторых других полезных сервисов;  Консультация пользователей по использованию нашего ПО: всё, что касается технической части вопроса.   Требования:   Умение конфигурировать и оптимизировать такие службы как Nginx, Postgresql, Php, postfix. iptables;   Владение системами виртуализации (virtualbox, hyper-v, ESXi, KVM);   Работа с ОС GNU/Linux (предпочтительно Ubuntu/Debian/Gentoo/Alpine/CentOS) 1-3 года;   Хорошо знать, уметь и любить работать в консоли, без использования дополнительных GUI;   Умение писать простые скрипты для облегчения своей жизни и жизни коллег в будущем;   Базовые навыки системного администрирования;   Умение работы с web приложениями (модель OSI, понимание того, что такое websocket, сертификаты, навигация и дебаг при помощи web консоли и т.д.);   Позитивное отношение к работе в команде, стрессоустойчивость;   Свободное владение русским языком. Грамотность, развитая письменная и устная речь. Отсутствие боязни телефона;   Высокое чувство ответственности, честности и минимальная степень пофигизма.   Плюсами будут:     Знание SQL, умеете составлять простые запросы к базе данных (Postgresql, mysql, sqlite, clickhouse);   Опыт работы с контейнерами (Docker, LXC);   Знакомство с IP телефонией: asterisk, Oktell и/или другими облачными АТС;   Опыт внедрения и сопровождения CRM решений;   Желание всё автоматизировать;   Какой-либо опыт веб-программирования (PHP/HTML/CSS/Javascript).   Условия:   Никаких разъездов.   Вменяемое начальство, минимум корпоративного буллшита и самодурства.   Выбор, когда работать: с 8.00 до 17.00 или с 12.00 до 21.00. Нам важно, чтобы каждый жил в своём ритме!   Для всех новых членов команды проводим обучающий курс по продукту.   Белая зарплата и оформление по трудовому кодексу. Уровень зарплаты обсуждается с успешными кандидатами.   Уютный офис в центре Москвы (м.Новослободская). Первый месяц или два придётся походить, чтобы быстрее притереться и вникнуть в процесс.   Получение отсрочки от призыва на военную службу для сотрудников с высшим образованием (Мегаплан входит в реестр аккредитованных ИТ-компаний).  ","FIrewall;MySQL;Nginx;PHP;PostgreSQL;Sqlite;UI/UX Дизайн;WebSocket;Администрирование Windows;Администрирование серверов и рабочих станций;Базовая работа с Linux;Виртуализация, облачная инфраструктура;Компьютерные сети, маршрутизация, протоколы;Консультирование и ведение клиентов;Позитивное мышление;Построение компьютерных систем;Работа в команде;Стрессоустойчивость",DevOps-инженер,85000,1-3
106911545,Главный ИТ-инженер (DevOps/Linux/Docker/ELK/Ansible),"Отдел общебанковских компетенций кредитования корпоративного бизнеса Департамента информационных технологий корпоративного кредитования и рисков приглашает кандидатов на должность главный ИТ-инженер Пожелания к кандидатам: Опыт работы DevOps от 1 года; Опыт администрирования Linux от 3 лет; Опыт работы с системами контейнерной виртуализации Docker; Опыт конфигурации и эксплуатации Vault, PostgreSQL, liquibase, Nginx, Kafka, ZooKeeper, Docker, ELK; Опыт конфигурации и эксплуатации Zabbix, Grafana, Prometheus, etc; Знание скриптовых языков (Shell, Python, etc); Знание текстовых процессоров (sed, awk, etc); Опыт работы с инструментами управления конфигурацией Ansible; Опыт построения контуров CI/CD на базе Teamcity/Ansible; Понимание приложений на Java SE, Spring Boot; Опыт работы с Maven/Gradle/NPM; Опыт работы с GIT.   Должностные обязанности: 1. Развитие и поддержка CI/CD для автоматизации сборок, тестов и доставки; 2. Разработка инструментов и автоматизация процессов развертывания систем, проектов и окружений; 3. Автоматизация процесса разработки и тестирования Что мы предлагаем: 1. Конкурентная заработная плата2. Удаленный формат работы3. Расширенный социальный пакет: ДМС со стоматологией с первого месяца работы, корпоративные программы4. Отпуск 33 дня + материальная помощь к отпуску    ","Apache Kafka;AWK;CI/CD;Docker;ElasticSearch;Git;Grafana;Java/Kotlin/Scala;Javascript;Nginx;PostgreSQL;Python;Shell;Администрирование серверов и рабочих станций;Базовая работа с Linux;Виртуализация, облачная инфраструктура;Доставка товаров и заказов;Сетевой мониторинг и логирование;Системы управления конфигурацией;Хранение и обработка данных",DevOps-инженер,0,1-3
115211076,Систменый администратор Linux / DevOps-инженер (Junior),"Эта вакансия - отличная возможность для системного администратора Linux c опытом написания скриптов (Bash или Python) и работы с docker-контейнерами, который хочет глубже погрузиться в сферу devops и стать частью команды, создающей сложный продукт. О продукте Printum – лучшая российская система мониторинга и управления печатью. Представляет из себя линейку из нескольких продуктов для управления парком техники и заданиями печати, разработанных в партнерстве с ведущими производителями принтеров и МФУ, сервисом Яндекс Облако и Фондом содействия инновациям. Наш продукт используется в крупнейших компаниях страны с высокими требованиями к надежности и безопасности, разворачивается на инфраструктуре заказчиков без выхода в интернет, поэтому поэтому DevOps играет важную роль. О компании На сегодняшний день Принтум - аккредитованная ИТ-компания, резидент Сколково и единственная компания в России, которая имеет доступ к закрытым платформам всех производителей принтеров и МФУ (HP, Xerox, Konica Minolta и т.д.), что позволяет полноценно интегрироваться с любым оборудованием и разворачивать систему в любой инфраструктуре. Что нужно делать Ключевая задача – автоматизация и поддержка процессов развертывания, мониторинга и управления инфраструктурой Printum для обеспечения надежности и безопасности продукта в корпоративной среде. Обязательные требования:  Опыт администрирования Linux (Ubuntu или российские ОС). Опыт написания скриптов (Bash или Python). Опыт работы с docker-контейнерами.  В кандидате также важны:  Самостоятельность и проактивность: умение брать ответственность за задачи и находить решения без постоянного контроля. Критическое мышление: способность понимать, зачем выполняется та или иная задача, оценивать её влияние на продукт и предлагать улучшения. Навыки планирования и приоритизации: умение эффективно управлять своим временем и ресурсами для достижения максимального результата. Коммуникабельность: готовность к открытому обсуждению идей и проблем для достижения общих целей команды. Гибкость и обучаемость: способность быстро адаптироваться к новым условиям и осваивать новые технологии для решения сложных задач.  Условия работы:  Работа с современными технологиями (Docker, Kubernetes, CI/CD и т.д.). Интересные задачи и влияние на продукт (возможность участвовать в проектировании инфраструктуры и архитектуры продукта, работа с крупными корпоративными клиентами с высокими требованиями к безопасности и производительности, вклад в развитие и оптимизацию ключевого продукта компании).  Удаленная работа или гибридный формат.   Расширенный соцпакет (ДМС со второго года, корпоративная скидка в World Class и пр.).   Уровень оплаты согласовывается индивидуально.   Важно: в сопроводительном письме укажите ожидаемый уровень заработной платы.</p>",Docker;Python;Администрирование серверов и рабочих станций;Базовая работа с Linux;Критическое мышление;Проактивность;Самоорганизованность;Самостоятельность;Умение принимать решения,DevOps-инженер,0,1-3
